experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,n_objects,occlusion_flag,hidden_property_flag,crossing_flag
U_extreme_object_count,extreme10_raw,combined_repair,64,12,15,1.2978857205942318,0.7926167256571861,0.0,0.0,0.0,0.0,0.16828841718110446,0.0,0.5052689949370457,0.6674986772510544,0.43989491806469705,0.917114778568956,0.12449805291176985,0.12449805291176985,-0.49497084101995076,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,12,61,1.016973375296161,0.0,1.0,1.0,0.0,1.0,0.6465938189302348,1.0,1.016973375296161,0.6674986772510544,0.43989491806469705,0.917114778568956,0.917114778568956,0.917114778568956,-0.49497084101995076,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,12,60,0.917114778568956,0.917114778568956,0.0,0.0,0.0,0.0,0.21392930738682436,0.0,0.0,0.6674986772510544,0.43989491806469705,0.917114778568956,0.0,0.0,-0.49497084101995076,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,12,38,1.1138731231635919,0.0,1.0,1.0,1.0,1.0,0.7336738393668139,1.0,1.1138731231635919,0.6940058202404356,0.4330816414844094,0.9173261380826623,0.9173261380826623,0.9173261380826623,-0.4670295424412661,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,12,57,1.1827205609574931,0.8255719922977233,0.0,0.0,0.0,0.0,0.15738971209613606,0.0,0.35714856865976985,0.6940058202404356,0.4330816414844094,0.9173261380826623,0.09175414578493901,0.09175414578493901,-0.4670295424412661,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,12,57,1.2924376187699351,0.8255719922977233,0.0,0.0,0.0,0.0,0.15738971209613606,0.0,0.46686562647221186,0.6940058202404356,0.4330816414844094,0.9173261380826623,0.09175414578493901,0.09175414578493901,-0.4670295424412661,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,12,32,0.49988425972393535,0.5851592028737395,0.0,0.0,0.0,1.0,0.7095723131344324,0.0,-0.0852749431498041,0.6940058202404356,0.4330816414844094,0.9173261380826623,0.3321669352089228,0.3321669352089228,-0.4670295424412661,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,12,7,0.9173261380826623,0.9173261380826623,0.0,0.0,0.0,0.0,0.17943054477169532,0.0,0.0,0.6940058202404356,0.4330816414844094,0.9173261380826623,0.0,0.0,-0.4670295424412661,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,12,23,1.0830778165658803,0.0,1.0,1.0,0.0,1.0,0.8177629812004589,0.0,1.0830778165658803,0.6344558206701236,0.6678357810132509,0.9256630104977316,0.9256630104977316,0.9256630104977316,-0.6994514879813535,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,12,6,1.187774169125167,0.8674332358622482,0.0,0.0,0.0,0.0,0.14819117716208688,0.0,0.3203409332629189,0.6344558206701236,0.6678357810132509,0.9256630104977316,0.0582297746354834,0.0582297746354834,-0.6994514879813535,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,12,37,1.3030134908438225,0.9184682052358537,0.0,0.0,0.0,0.0,0.22579892159429465,0.0,0.38454528560796875,0.6344558206701236,0.6678357810132509,0.9256630104977316,0.007194805261877879,0.007194805261877879,-0.6994514879813535,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,12,32,0.7547170011117045,0.8449470906947323,0.0,0.0,0.0,0.0,0.1898817284325876,0.0,-0.0902300895830278,0.6344558206701236,0.6678357810132509,0.9256630104977316,0.0807159198029993,0.0807159198029993,-0.6994514879813535,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,12,30,0.9256630104977316,0.9256630104977316,0.0,0.0,0.0,0.0,0.15877202927985953,0.0,0.0,0.6344558206701236,0.6678357810132509,0.9256630104977316,0.0,0.0,-0.6994514879813535,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,13,15,0.7394630284883976,0.4949086051771436,0.0,0.0,1.0,0.0,0.1335515529794734,0.0,0.24455442331125404,0.5170556815478267,0.7999433941880556,0.9224453369391253,0.42753673176198176,0.42753673176198176,-0.12797515132739004,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,13,24,1.1969581182491031,0.8150575633357451,0.0,0.0,0.0,0.0,0.159620481612208,0.0,0.38190055491335806,0.5170556815478267,0.7999433941880556,0.9224453369391253,0.10738777360338025,0.10738777360338025,-0.12797515132739004,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,13,24,1.2117422199576253,0.8150575633357451,0.0,0.0,0.0,0.0,0.159620481612208,0.0,0.39668465662188024,0.5170556815478267,0.7999433941880556,0.9224453369391253,0.10738777360338025,0.10738777360338025,-0.12797515132739004,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,13,39,0.43987130834515564,0.8895968262363285,0.0,0.0,0.0,0.0,0.27779230756890305,0.0,-0.4497255178911729,0.5170556815478267,0.7999433941880556,0.9224453369391253,0.03284851070279682,0.03284851070279682,-0.12797515132739004,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,13,14,0.9224453369391253,0.9224453369391253,0.0,0.0,0.0,0.0,0.09422786945027833,0.0,0.0,0.5170556815478267,0.7999433941880556,0.9224453369391253,0.0,0.0,-0.12797515132739004,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,13,4,1.3391592627666602,0.0,1.0,0.0,1.0,1.0,0.6892753837297545,1.0,1.3391592627666602,0.6869593970641441,0.42620005090800106,0.8958049868432794,0.8958049868432794,0.8958049868432794,-0.6700564895979385,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,13,18,1.1892445790186996,0.8938829332338082,0.0,0.0,0.0,0.0,0.24952380976468047,0.0,0.29536164578489144,0.6869593970641441,0.42620005090800106,0.8958049868432794,0.0019220536094711749,0.0019220536094711749,-0.6700564895979385,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,13,18,1.3077266849237288,0.8938829332338082,0.0,0.0,0.0,0.0,0.24952380976468047,0.0,0.4138437516899206,0.6869593970641441,0.42620005090800106,0.8958049868432794,0.0019220536094711749,0.0019220536094711749,-0.6700564895979385,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,13,39,0.7290643637537751,0.5487737710701474,0.0,0.0,0.0,1.0,0.7764858762303838,0.0,0.1802905926836278,0.6869593970641441,0.42620005090800106,0.8958049868432794,0.347031215773132,0.347031215773132,-0.6700564895979385,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,13,48,0.8958049868432794,0.8958049868432794,0.0,0.0,0.0,0.0,0.19682460176903627,0.0,0.0,0.6869593970641441,0.42620005090800106,0.8958049868432794,0.0,0.0,-0.6700564895979385,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,13,7,1.251474170023871,0.0,1.0,0.0,1.0,0.0,0.1443207739410583,1.0,1.251474170023871,0.7257808780147049,0.3980442050690862,0.9146372335054107,0.9146372335054107,0.9146372335054107,-0.748020868979757,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,13,44,1.2448392380901516,0.8703606118750389,0.0,0.0,0.0,0.0,0.10430718472247781,0.0,0.37447862621511274,0.7257808780147049,0.3980442050690862,0.9146372335054107,0.044276621630371826,0.044276621630371826,-0.748020868979757,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,13,44,1.366762564441715,0.8703606118750389,0.0,0.0,0.0,0.0,0.10430718472247781,0.0,0.4964019525666761,0.7257808780147049,0.3980442050690862,0.9146372335054107,0.044276621630371826,0.044276621630371826,-0.748020868979757,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,13,54,0.9445872015904306,0.17771761135858297,1.0,1.0,0.0,0.0,0.12298623692657046,1.0,0.7668695902318476,0.7257808780147049,0.3980442050690862,0.9146372335054107,0.7369196221468277,0.7369196221468277,-0.748020868979757,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,13,25,0.9146372335054107,0.9146372335054107,0.0,0.0,0.0,0.0,0.21614964189176297,0.0,0.0,0.7257808780147049,0.3980442050690862,0.9146372335054107,0.0,0.0,-0.748020868979757,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,13,10,1.24709305560405,0.0,1.0,1.0,1.0,1.0,0.7589267032309723,0.0,1.24709305560405,0.6241862798407556,0.6521973145388935,0.9103194749791047,0.9103194749791047,0.9103194749791047,-0.8769099793954613,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,13,22,1.1970014005121212,0.8378624461646671,0.0,0.0,0.0,0.0,0.1296065622412599,0.0,0.35913895434745413,0.6241862798407556,0.6521973145388935,0.9103194749791047,0.07245702881443761,0.07245702881443761,-0.8769099793954613,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,13,22,1.308568984910126,0.8378624461646671,0.0,0.0,0.0,0.0,0.1296065622412599,0.0,0.470706538745459,0.6241862798407556,0.6521973145388935,0.9103194749791047,0.07245702881443761,0.07245702881443761,-0.8769099793954613,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,13,54,0.7408196294702803,0.5030236242767556,0.0,0.0,1.0,0.0,0.18884732642438817,0.0,0.23779600519352473,0.6241862798407556,0.6521973145388935,0.9103194749791047,0.4072958507023491,0.4072958507023491,-0.8769099793954613,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,13,28,0.9103194749791047,0.9103194749791047,0.0,0.0,0.0,0.0,0.25762066487517815,0.0,0.0,0.6241862798407556,0.6521973145388935,0.9103194749791047,0.0,0.0,-0.8769099793954613,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,14,49,0.7110842625637338,0.8285589304733889,0.0,0.0,0.0,0.0,0.15832031863760382,0.0,-0.1174746679096551,0.5103294276448669,0.8126046769502846,0.928219987366559,0.09966105689317006,0.09966105689317006,0.04272935174879176,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,14,12,1.2154627843699028,0.7783206159598537,0.0,0.0,0.0,0.0,0.13555501019467614,0.0,0.43714216841004916,0.5103294276448669,0.8126046769502846,0.928219987366559,0.14989937140670528,0.14989937140670528,0.04272935174879176,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,14,12,1.2335146947733615,0.7783206159598537,0.0,0.0,0.0,0.0,0.13555501019467614,0.0,0.4551940788135078,0.5103294276448669,0.8126046769502846,0.928219987366559,0.14989937140670528,0.14989937140670528,0.04272935174879176,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,14,32,0.5576446580980806,0.8729422323028189,0.0,0.0,0.0,0.0,0.08391551865882656,0.0,-0.31529757420473825,0.5103294276448669,0.8126046769502846,0.928219987366559,0.05527775506374011,0.05527775506374011,0.04272935174879176,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,14,38,0.928219987366559,0.928219987366559,0.0,0.0,0.0,0.0,0.18403573607926937,0.0,0.0,0.5103294276448669,0.8126046769502846,0.928219987366559,0.0,0.0,0.04272935174879176,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,14,46,1.35,0.0,1.0,0.0,1.0,1.0,0.7249414518256515,1.0,1.35,0.8146374979260426,0.35071148612759756,0.8988638128512496,0.8988638128512496,0.8988638128512496,-0.3117164129349171,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,14,11,1.2352379125470465,0.8988638128512496,0.0,0.0,0.0,0.0,0.1628295219206717,0.0,0.3363740996957969,0.8146374979260426,0.35071148612759756,0.8988638128512496,0.0,0.0,-0.3117164129349171,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,14,11,1.3591998285222058,0.8988638128512496,0.0,0.0,0.0,0.0,0.1628295219206717,0.0,0.46033601567095617,0.8146374979260426,0.35071148612759756,0.8988638128512496,0.0,0.0,-0.3117164129349171,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,14,32,0.9677101810597312,0.0,1.0,1.0,0.0,1.0,0.6586767782849522,1.0,0.9677101810597312,0.8146374979260426,0.35071148612759756,0.8988638128512496,0.8988638128512496,0.8988638128512496,-0.3117164129349171,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,14,11,0.8988638128512496,0.8988638128512496,0.0,0.0,0.0,0.0,0.1628295219206717,0.0,0.0,0.8146374979260426,0.35071148612759756,0.8988638128512496,0.0,0.0,-0.3117164129349171,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,14,5,1.1953237065976365,0.0,1.0,1.0,1.0,0.0,0.1265703917372042,1.0,1.1953237065976365,0.7014987815991038,0.41305922525352323,0.9224448528379008,0.9224448528379008,0.9224448528379008,-0.16798240660209335,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,14,28,1.194001998285095,0.8896063434054323,0.0,0.0,0.0,0.0,0.19937121769631694,0.0,0.3043956548796626,0.7014987815991038,0.41305922525352323,0.9224448528379008,0.032838509432468466,0.032838509432468466,-0.16798240660209335,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,14,28,1.310215917273963,0.8896063434054323,0.0,0.0,0.0,0.0,0.19937121769631694,0.0,0.4206095738685306,0.7014987815991038,0.41305922525352323,0.9224448528379008,0.032838509432468466,0.032838509432468466,-0.16798240660209335,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,14,41,0.5579628552906856,0.9021093955919699,0.0,0.0,0.0,0.0,0.2591196589496104,0.0,-0.34414654030128433,0.7014987815991038,0.41305922525352323,0.9224448528379008,0.020335457245930888,0.020335457245930888,-0.16798240660209335,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,14,53,0.9224448528379008,0.9224448528379008,0.0,0.0,0.0,0.0,0.16088679987802973,0.0,0.0,0.7014987815991038,0.41305922525352323,0.9224448528379008,0.0,0.0,-0.16798240660209335,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,14,0,1.081855487478281,0.14578491634759108,1.0,1.0,0.0,1.0,0.724615773618991,0.0,0.93607057113069,0.6262025660722093,0.6569539002182536,0.9288997167126225,0.7831148003650314,0.7831148003650314,-0.5468844499304227,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,14,48,1.203053171399294,0.9032933426303533,0.0,0.0,0.0,0.0,0.1811045838853026,0.0,0.2997598287689407,0.6262025660722093,0.6569539002182536,0.9288997167126225,0.02560637408226918,0.02560637408226918,-0.5468844499304227,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,14,48,1.320069861987178,0.9032933426303533,0.0,0.0,0.0,0.0,0.1811045838853026,0.0,0.4167765193568247,0.6262025660722093,0.6569539002182536,0.9288997167126225,0.02560637408226918,0.02560637408226918,-0.5468844499304227,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,14,41,0.71001516375006,0.1656432055166825,1.0,1.0,0.0,0.0,0.13553039441530035,0.0,0.5443719582333775,0.6262025660722093,0.6569539002182536,0.9288997167126225,0.76325651119594,0.76325651119594,-0.5468844499304227,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,14,22,0.9288997167126225,0.9288997167126225,0.0,0.0,0.0,0.0,0.21184113241093766,0.0,0.0,0.6262025660722093,0.6569539002182536,0.9288997167126225,0.0,0.0,-0.5468844499304227,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,15,59,0.7538889853997567,0.812073465929992,0.0,0.0,0.0,0.0,0.22126687912774856,0.0,-0.05818448053023528,0.4876841363176284,0.8075477575631786,0.9167892340994385,0.1047157681694465,0.1047157681694465,-0.12200303443544011,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,15,57,1.2095806548328898,0.8280302969047644,0.0,0.0,0.0,0.0,0.20529369289575367,0.0,0.3815503579281254,0.4876841363176284,0.8075477575631786,0.9167892340994385,0.08875893719467409,0.08875893719467409,-0.12200303443544011,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,15,33,1.1824947719568941,0.8339139208041676,0.0,0.0,0.0,0.0,0.1527464028236661,0.0,0.3485808511527265,0.4876841363176284,0.8075477575631786,0.9167892340994385,0.08287531329527087,0.08287531329527087,-0.12200303443544011,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,15,54,0.6365866918917287,0.6263646574319438,0.0,0.0,0.0,1.0,0.7700287112873971,0.0,0.010222034459784868,0.4876841363176284,0.8075477575631786,0.9167892340994385,0.29042457666749466,0.29042457666749466,-0.12200303443544011,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,15,18,0.9167892340994385,0.9167892340994385,0.0,0.0,0.0,0.0,0.2749290947369997,0.0,0.0,0.4876841363176284,0.8075477575631786,0.9167892340994385,0.0,0.0,-0.12200303443544011,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,15,17,1.1746779958030915,0.0,1.0,0.0,1.0,1.0,0.7295708270041353,1.0,1.1746779958030915,0.6925312946952149,0.43900613210724687,0.8781291632005009,0.8781291632005009,0.8781291632005009,-0.45571940988957005,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,15,21,1.2036101339164587,0.8684537872136003,0.0,0.0,0.0,0.0,0.15926952665964506,0.0,0.3351563467028583,0.6925312946952149,0.43900613210724687,0.8781291632005009,0.009675375986900603,0.009675375986900603,-0.45571940988957005,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,15,21,1.3192636366853665,0.8684537872136003,0.0,0.0,0.0,0.0,0.15926952665964506,0.0,0.45080984947176617,0.6925312946952149,0.43900613210724687,0.8781291632005009,0.009675375986900603,0.009675375986900603,-0.45571940988957005,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,15,54,0.42502887818784096,0.8309674604210252,0.0,0.0,0.0,0.0,0.23644914796433497,0.0,-0.40593858223318424,0.6925312946952149,0.43900613210724687,0.8781291632005009,0.047161702779475734,0.047161702779475734,-0.45571940988957005,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,15,26,0.8781291632005009,0.8781291632005009,0.0,0.0,0.0,0.0,0.15752700696638983,0.0,0.0,0.6925312946952149,0.43900613210724687,0.8781291632005009,0.0,0.0,-0.45571940988957005,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,15,61,1.1218561272164438,0.0,1.0,0.0,0.0,1.0,0.7324220175781104,1.0,1.1218561272164438,0.728076929998287,0.36785857559076196,0.9370144869754978,0.9370144869754978,0.9370144869754978,-0.620583952932714,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,15,53,1.2390153182929382,0.8360705490757235,0.0,0.0,0.0,0.0,0.0736317337416609,0.0,0.40294476921721467,0.728076929998287,0.36785857559076196,0.9370144869754978,0.1009439378997743,0.1009439378997743,-0.620583952932714,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,15,53,1.3585277809164595,0.8360705490757235,0.0,0.0,0.0,0.0,0.0736317337416609,0.0,0.522457231840736,0.728076929998287,0.36785857559076196,0.9370144869754978,0.1009439378997743,0.1009439378997743,-0.620583952932714,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,15,47,0.377023057559316,0.7645691020795351,0.0,0.0,0.0,0.0,0.19415979237253994,0.0,-0.3875460445202191,0.728076929998287,0.36785857559076196,0.9370144869754978,0.17244538489596273,0.17244538489596273,-0.620583952932714,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,15,34,0.9370144869754978,0.9370144869754978,0.0,0.0,0.0,0.0,0.222459133029557,0.0,0.0,0.728076929998287,0.36785857559076196,0.9370144869754978,0.0,0.0,-0.620583952932714,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,15,53,0.9263146950445295,0.2633504970659019,1.0,1.0,0.0,0.0,0.20919281124947925,0.0,0.6629641979786276,0.5904781072356441,0.6839448061534317,0.9152733644981413,0.6519228674322395,0.6519228674322395,-0.5711994413122686,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,15,55,1.218198298199647,0.8239492310757868,0.0,0.0,0.0,0.0,0.12454701606955312,0.0,0.3942490671238603,0.5904781072356441,0.6839448061534317,0.9152733644981413,0.09132413342235457,0.09132413342235457,-0.5711994413122686,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,15,22,1.335347583967211,0.9152733644981413,0.0,0.0,0.0,0.0,0.16064125939407636,0.0,0.42007421946906975,0.5904781072356441,0.6839448061534317,0.9152733644981413,0.0,0.0,-0.5711994413122686,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,15,47,0.616222147327289,0.7573245091187094,0.0,0.0,0.0,1.0,0.6745270813825455,0.0,-0.14110236179142044,0.5904781072356441,0.6839448061534317,0.9152733644981413,0.15794885537943193,0.15794885537943193,-0.5711994413122686,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,15,22,0.9152733644981413,0.9152733644981413,0.0,0.0,0.0,0.0,0.16064125939407636,0.0,0.0,0.5904781072356441,0.6839448061534317,0.9152733644981413,0.0,0.0,-0.5711994413122686,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,16,46,0.7587853516415517,0.8277937588810763,0.0,0.0,0.0,0.0,0.1342077730900941,0.0,-0.06900840723952462,0.4866683071496776,0.8380615574763703,0.9367178709406879,0.10892411205961161,0.10892411205961161,0.038823079343347396,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,16,56,1.2145031437276008,0.8088488761994215,0.0,0.0,0.0,0.0,0.12265047460312799,0.0,0.40565426752817935,0.4866683071496776,0.8380615574763703,0.9367178709406879,0.12786899474126645,0.12786899474126645,0.038823079343347396,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,16,56,1.2300140244545965,0.8088488761994215,0.0,0.0,0.0,0.0,0.12265047460312799,0.0,0.42116514825517504,0.4866683071496776,0.8380615574763703,0.9367178709406879,0.12786899474126645,0.12786899474126645,0.038823079343347396,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,16,41,0.47500314726978465,0.8752146294783879,0.0,0.0,0.0,0.0,0.14495491327551824,0.0,-0.40021148220860325,0.4866683071496776,0.8380615574763703,0.9367178709406879,0.06150324146230002,0.06150324146230002,0.038823079343347396,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,16,44,0.9367178709406879,0.9367178709406879,0.0,0.0,0.0,0.0,0.12085610514640299,0.0,0.0,0.4866683071496776,0.8380615574763703,0.9367178709406879,0.0,0.0,0.038823079343347396,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,16,5,1.2138416955085638,0.0,1.0,1.0,1.0,1.0,0.775852316894284,1.0,1.2138416955085638,0.694402808438114,0.4377705388680496,0.933370701784218,0.933370701784218,0.933370701784218,-0.5648179349184438,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,16,22,1.187674532147393,0.8061512049708578,0.0,0.0,0.0,0.0,0.1395151872491509,0.0,0.38152332717653514,0.694402808438114,0.4377705388680496,0.933370701784218,0.1272194968133602,0.1272194968133602,-0.5648179349184438,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,16,22,1.2974971497798646,0.8061512049708578,0.0,0.0,0.0,0.0,0.1395151872491509,0.0,0.49134594480900684,0.694402808438114,0.4377705388680496,0.933370701784218,0.1272194968133602,0.1272194968133602,-0.5648179349184438,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,16,41,0.9308886730038587,0.14111998165455708,1.0,0.0,0.0,0.0,0.19096560691467304,1.0,0.7897686913493016,0.694402808438114,0.4377705388680496,0.933370701784218,0.7922507201296609,0.7922507201296609,-0.5648179349184438,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,16,28,0.933370701784218,0.933370701784218,0.0,0.0,0.0,0.0,0.13867822862194923,0.0,0.0,0.694402808438114,0.4377705388680496,0.933370701784218,0.0,0.0,-0.5648179349184438,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
