experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
A_controlled_object_binding,good,random,16,3,9,0.49925578966591044,0.8893087855508329,0.0,0.0,0.0,0.0,0.1704947209763258,0.0,-0.3900529958849225,0.5683606297198813,0.803763835630875,0.90875028989588,0.0194415043450471,0.0194415043450471,-0.21015648340623086,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,oracle,16,3,1,0.90875028989588,0.90875028989588,0.0,0.0,0.0,0.0,0.1934999916042126,0.0,0.0,0.5683606297198813,0.803763835630875,0.90875028989588,0.0,0.0,-0.21015648340623086,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,good,raw,32,3,9,0.7353346921631324,0.7944954969290876,0.0,0.0,0.0,0.0,0.19059556221055546,0.0,-0.0591608047659552,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.11154383178668259,0.11154383178668259,0.4716711876107747,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,identity_consistent,32,3,9,0.9355826921631324,0.7944954969290876,0.0,0.0,0.0,0.0,0.19059556221055546,0.0,0.14108719523404478,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.11154383178668259,0.11154383178668259,0.4716711876107747,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,property_calibrated,32,3,9,0.6476628978067481,0.7944954969290876,0.0,0.0,0.0,0.0,0.19059556221055546,0.0,-0.14683259912233948,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.11154383178668259,0.11154383178668259,0.4716711876107747,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,targeted_probe,32,3,9,0.7706490846639774,0.7944954969290876,0.0,0.0,0.0,0.0,0.19059556221055546,0.0,-0.023846412265110195,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.11154383178668259,0.11154383178668259,0.4716711876107747,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,combined_repair,32,3,14,1.2043291288016507,0.820823527549316,0.0,0.0,0.0,0.0,0.13326066532262346,0.0,0.3835056012523347,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.08521580116645422,0.08521580116645422,0.4716711876107747,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,observable_repair,32,3,14,1.1932476317491492,0.820823527549316,0.0,0.0,0.0,0.0,0.13326066532262346,0.0,0.3724241041998332,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.08521580116645422,0.08521580116645422,0.4716711876107747,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,random,32,3,3,0.5260089057330362,0.9018170973934462,0.0,0.0,0.0,0.0,0.17267334060410144,0.0,-0.37580819166041,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.0042222313223240215,0.0042222313223240215,0.4716711876107747,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,oracle,32,3,27,0.9060393287157702,0.9060393287157702,0.0,0.0,0.0,0.0,0.1927928784342567,0.0,0.0,0.5247057215573142,0.7507259241270182,0.9060393287157702,0.0,0.0,0.4716711876107747,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,good,raw,64,3,38,0.7835076426272073,0.7938234303131677,0.0,0.0,0.0,0.0,0.1606317662763097,0.0,-0.01031578768596042,0.5121985564185549,0.821782980456287,0.9277692548093112,0.13394582449614345,0.13394582449614345,-0.43901016918709196,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,identity_consistent,64,3,38,0.9837556426272074,0.7938234303131677,0.0,0.0,0.0,0.0,0.1606317662763097,0.0,0.18993221231403967,0.5121985564185549,0.821782980456287,0.9277692548093112,0.13394582449614345,0.13394582449614345,-0.43901016918709196,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,property_calibrated,64,3,38,0.6817055123207416,0.7938234303131677,0.0,0.0,0.0,0.0,0.1606317662763097,0.0,-0.1121179179924261,0.5121985564185549,0.821782980456287,0.9277692548093112,0.13394582449614345,0.13394582449614345,-0.43901016918709196,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,good,targeted_probe,64,3,38,0.8231487453058146,0.7938234303131677,0.0,0.0,0.0,0.0,0.1606317662763097,0.0,0.0293253149926469,0.5121985564185549,0.821782980456287,0.9277692548093112,0.13394582449614345,0.13394582449614345,-0.43901016918709196,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,combined_repair,64,3,38,1.243652723260073,0.7938234303131677,0.0,0.0,0.0,0.0,0.1606317662763097,0.0,0.4498292929469052,0.5121985564185549,0.821782980456287,0.9277692548093112,0.13394582449614345,0.13394582449614345,-0.43901016918709196,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,observable_repair,64,3,38,1.2219811542271877,0.7938234303131677,0.0,0.0,0.0,0.0,0.1606317662763097,0.0,0.42815772391401996,0.5121985564185549,0.821782980456287,0.9277692548093112,0.13394582449614345,0.13394582449614345,-0.43901016918709196,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,good,random,64,3,50,0.48658450710173196,0.7704423450246053,0.0,0.0,0.0,1.0,0.7395444029220559,0.0,-0.28385783792287334,0.5121985564185549,0.821782980456287,0.9277692548093112,0.15732690978470587,0.15732690978470587,-0.43901016918709196,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,good,oracle,64,3,6,0.9277692548093112,0.9277692548093112,0.0,0.0,0.0,0.0,0.19264524869429153,0.0,0.0,0.5121985564185549,0.821782980456287,0.9277692548093112,0.0,0.0,-0.43901016918709196,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,1,3,0,0.4136179945200105,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,-0.4127951472937879,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,1,3,0,0.6138659945200106,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,-0.21254714729378787,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,1,3,0,0.2862024847928618,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,-0.5402106570209366,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,1,3,0,0.32033968629426085,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,-0.5060734555195376,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,1,3,0,0.8471948926784052,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,0.020781750864606763,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,1,3,0,1.1372336487148533,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,0.3108205069010549,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,1,3,0,0.4136179945200105,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,-0.4127951472937879,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,1,3,0,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,0.0,0.18720032038397652,0.0,0.0,0.4136179945200105,0.8264131418137984,0.8264131418137984,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,2,3,0,0.8741579110175437,0.2576927415024614,1.0,1.0,0.0,0.0,0.12139811394446315,0.0,0.6164651695150822,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.5316527917984784,0.5316527917984784,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,2,3,0,0.7185259110175439,0.2576927415024614,1.0,1.0,0.0,0.0,0.12139811394446315,0.0,0.4608331695150825,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.5316527917984784,0.5316527917984784,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,2,3,0,0.7996976882197816,0.2576927415024614,1.0,1.0,0.0,0.0,0.12139811394446315,0.0,0.5420049467173202,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.5316527917984784,0.5316527917984784,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,2,3,0,0.672845916047659,0.2576927415024614,1.0,1.0,0.0,0.0,0.12139811394446315,0.0,0.41515317454519757,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.5316527917984784,0.5316527917984784,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,2,3,1,1.041540880478679,0.7893455333009397,0.0,0.0,0.0,0.0,0.16693701259910493,0.0,0.2521953471777393,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,2,3,1,1.0398923547545027,0.7893455333009397,0.0,0.0,0.0,0.0,0.16693701259910493,0.0,0.250546821453563,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,2,3,1,0.5451961191867094,0.7893455333009397,0.0,0.0,0.0,0.0,0.16693701259910493,0.0,-0.2441494141142303,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,2,3,1,0.7893455333009397,0.7893455333009397,0.0,0.0,0.0,0.0,0.16693701259910493,0.0,0.0,0.7096770151021266,0.5235191374017005,0.7893455333009397,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,4,3,0,1.0032228769457627,0.20289577743757947,1.0,0.0,0.0,0.0,0.12719705137456022,0.0,0.8003270995081833,0.8674272111133567,0.37901015050623393,0.844776542495985,0.6418807650584055,0.6418807650584055,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,4,3,0,0.847590876945763,0.20289577743757947,1.0,0.0,0.0,0.0,0.12719705137456022,0.0,0.6446950995081835,0.8674272111133567,0.37901015050623393,0.844776542495985,0.6418807650584055,0.6418807650584055,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,4,3,0,0.941394842550087,0.20289577743757947,1.0,0.0,0.0,0.0,0.12719705137456022,0.0,0.7384990651125075,0.8674272111133567,0.37901015050623393,0.844776542495985,0.6418807650584055,0.6418807650584055,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,4,3,0,0.8052923798991429,0.20289577743757947,1.0,0.0,0.0,0.0,0.12719705137456022,0.0,0.6023966024615635,0.8674272111133567,0.37901015050623393,0.844776542495985,0.6418807650584055,0.6418807650584055,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,4,3,3,1.1951786492683472,0.844776542495985,0.0,0.0,0.0,0.0,0.12794995153925356,0.0,0.35040210677236217,0.8674272111133567,0.37901015050623393,0.844776542495985,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,4,3,3,1.1865646410679294,0.844776542495985,0.0,0.0,0.0,0.0,0.12794995153925356,0.0,0.34178809857194437,0.8674272111133567,0.37901015050623393,0.844776542495985,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,4,3,3,0.6215273125814157,0.844776542495985,0.0,0.0,0.0,0.0,0.12794995153925356,0.0,-0.2232492299145693,0.8674272111133567,0.37901015050623393,0.844776542495985,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,4,3,3,0.844776542495985,0.844776542495985,0.0,0.0,0.0,0.0,0.12794995153925356,0.0,0.0,0.8674272111133567,0.37901015050623393,0.844776542495985,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,8,3,5,0.999588539082758,0.20072775896331896,1.0,0.0,0.0,0.0,0.22458958537059626,0.0,0.7988607801194391,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.7167199526738971,0.7167199526738971,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,8,3,2,0.9699642366856256,0.691833530694546,0.0,0.0,0.0,1.0,0.7481259090748601,0.0,0.2781307059910796,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.22561418094267005,0.22561418094267005,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,8,3,3,0.9088879953202413,0.1460949208388438,1.0,0.0,0.0,0.0,0.1941161196086222,0.0,0.7627930744813975,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.7713527907983723,0.7713527907983723,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,8,3,3,0.7534309547274347,0.1460949208388438,1.0,0.0,0.0,0.0,0.1941161196086222,0.0,0.6073360338885909,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.7713527907983723,0.7713527907983723,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,8,3,1,1.1738172482778058,0.8482770503426997,0.0,0.0,0.0,0.0,0.21839076182209588,0.0,0.325540197935106,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.06917066129451632,0.06917066129451632,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,8,3,6,1.1656211409253443,0.8674840685247078,0.0,0.0,0.0,0.0,0.16071436035548625,0.0,0.29813707240063647,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.04996364311250823,0.04996364311250823,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,8,3,1,0.609898404433799,0.8482770503426997,0.0,0.0,0.0,0.0,0.21839076182209588,0.0,-0.2383786459089008,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.06917066129451632,0.06917066129451632,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,8,3,7,0.9174477116372161,0.9174477116372161,0.0,0.0,0.0,0.0,0.18314125521680613,0.0,0.0,0.6746029637260895,0.6578117863477397,0.9174477116372161,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,16,3,2,1.1373543082567754,0.0,1.0,0.0,0.0,1.0,0.669102293533198,0.0,1.1373543082567754,0.6715641638992211,0.6166689309473924,0.90875028989588,0.90875028989588,0.90875028989588,-0.8709424994372691,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,16,3,11,1.015471512294047,0.7413028892729029,0.0,0.0,0.0,1.0,0.7408781952572167,0.0,0.2741686230211441,0.6715641638992211,0.6166689309473924,0.90875028989588,0.16744740062297714,0.16744740062297714,-0.8709424994372691,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,16,3,2,0.7471165562967661,0.0,1.0,0.0,0.0,1.0,0.669102293533198,0.0,0.7471165562967661,0.6715641638992211,0.6166689309473924,0.90875028989588,0.90875028989588,0.90875028989588,-0.8709424994372691,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,16,3,8,0.819037585182527,0.8509849315182574,0.0,0.0,0.0,0.0,0.12389989175249583,0.0,-0.031947346335730376,0.6715641638992211,0.6166689309473924,0.90875028989588,0.057765358377622644,0.057765358377622644,-0.8709424994372691,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,16,3,8,1.2433112321211366,0.8509849315182574,0.0,0.0,0.0,0.0,0.12389989175249583,0.0,0.3923263006028792,0.6715641638992211,0.6166689309473924,0.90875028989588,0.057765358377622644,0.057765358377622644,-0.8709424994372691,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,16,3,8,1.2236893075350734,0.8509849315182574,0.0,0.0,0.0,0.0,0.12389989175249583,0.0,0.37270437601681605,0.6715641638992211,0.6166689309473924,0.90875028989588,0.057765358377622644,0.057765358377622644,-0.8709424994372691,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,16,3,9,1.0909974444490091,0.030946398828475996,1.0,0.0,0.0,1.0,0.6623857244738792,0.0,1.0600510456205332,0.6715641638992211,0.6166689309473924,0.90875028989588,0.877803891067404,0.877803891067404,-0.8709424994372691,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,16,3,1,0.90875028989588,0.90875028989588,0.0,0.0,0.0,0.0,0.1934999916042126,0.0,0.0,0.6715641638992211,0.6166689309473924,0.90875028989588,0.0,0.0,-0.8709424994372691,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,32,3,4,1.0818595374179987,0.11134246142805518,1.0,0.0,0.0,1.0,0.6903327031172889,0.0,0.9705170759899435,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.8110888506194077,0.8110888506194077,-0.6323174144890625,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,32,3,25,1.0014415882509176,0.5088015443185241,0.0,0.0,0.0,1.0,0.8026593532377465,0.0,0.49264004393239347,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.4136297677289388,0.4136297677289388,-0.6323174144890625,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,32,3,19,0.8408345840542163,0.20785689639005586,1.0,1.0,0.0,0.0,0.2927192594867647,0.0,0.6329776876641604,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.714574415657407,0.714574415657407,-0.6323174144890625,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,32,3,19,0.693291743126538,0.20785689639005586,1.0,1.0,0.0,0.0,0.2927192594867647,0.0,0.4854348467364821,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.714574415657407,0.714574415657407,-0.6323174144890625,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,32,3,15,1.1663458434525464,0.8787155697457412,0.0,0.0,0.0,0.0,0.1750505077789945,0.0,0.2876302737068053,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.043715742301721705,0.043715742301721705,-0.6323174144890625,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,32,3,15,1.1607531621724565,0.8787155697457412,0.0,0.0,0.0,0.0,0.1750505077789945,0.0,0.28203759242671533,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.043715742301721705,0.043715742301721705,-0.6323174144890625,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,32,3,3,0.8080180912472938,0.29901133680515113,1.0,1.0,0.0,0.0,0.20323017349891778,0.0,0.5090067544421427,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.6234199752423117,0.6234199752423117,-0.6323174144890625,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,32,3,26,0.9224313120474629,0.9224313120474629,0.0,0.0,0.0,0.0,0.3049973034406329,0.0,0.0,0.6749663387807756,0.5059768525193868,0.9224313120474629,0.0,0.0,-0.6323174144890625,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,64,3,18,1.0339807439009439,0.0,1.0,0.0,1.0,0.0,0.1493618283072667,0.0,1.0339807439009439,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.9250080120707628,0.9250080120707628,-0.5528298344048671,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,64,3,63,1.0748426014017,0.7100823494990556,0.0,0.0,0.0,1.0,0.7320429446278238,0.0,0.3647602519026445,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.2149256625717072,0.2149256625717072,-0.5528298344048671,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,64,3,18,0.9720635558103499,0.0,1.0,0.0,1.0,0.0,0.1493618283072667,0.0,0.9720635558103499,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.9250080120707628,0.9250080120707628,-0.5528298344048671,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,64,3,58,0.7696482931118855,0.16281888980728382,1.0,1.0,0.0,0.0,0.15022936658116054,0.0,0.6068294033046018,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.7621891222634789,0.7621891222634789,-0.5528298344048671,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,64,3,12,1.1877177084513424,0.829695057661021,0.0,0.0,0.0,0.0,0.1561249202973928,0.0,0.35802265079032136,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.09531295440974175,0.09531295440974175,-0.5528298344048671,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,64,3,12,1.1782837168200562,0.829695057661021,0.0,0.0,0.0,0.0,0.1561249202973928,0.0,0.34858865915903514,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.09531295440974175,0.09531295440974175,-0.5528298344048671,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,64,3,50,0.3129163963867829,0.8162120379443232,0.0,0.0,0.0,0.0,0.18497495015876014,0.0,-0.5032956415575403,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.1087959741264396,0.1087959741264396,-0.5528298344048671,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,64,3,7,0.9250080120707628,0.9250080120707628,0.0,0.0,0.0,0.0,0.16609799246781207,0.0,0.0,0.6240938942485115,0.6143336704773523,0.9250080120707628,0.0,0.0,-0.5528298344048671,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,merge_split,raw,1,3,0,0.4940855531320986,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,-0.4205413445748087,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,merge_split,identity_consistent,1,3,0,0.6943335531320988,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,-0.22029334457480854,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,property_calibrated,1,3,0,0.3931449652832336,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,-0.5214819324236737,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,targeted_probe,1,3,0,0.4244660692393733,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,-0.490160828467534,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,combined_repair,1,3,0,0.8706474790817647,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,-0.04397941862514265,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,observable_repair,1,3,0,1.1652884353507742,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,0.2506615376438669,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,random,1,3,0,0.4940855531320986,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,-0.4205413445748087,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,merge_split,oracle,1,3,0,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,0.0,0.17080639665135197,0.0,0.0,0.4940855531320986,0.9146268977069073,0.9146268977069073,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,merge_split,raw,2,3,0,1.0810295790728583,0.0,1.0,0.0,1.0,1.0,0.7213865708835521,0.0,1.0810295790728583,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.22434095171987264,0.22434095171987264,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,merge_split,identity_consistent,2,3,1,0.5496301466892872,0.22434095171987264,1.0,1.0,0.0,0.0,0.13979191349899214,0.0,0.32528919496941455,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.0,0.0,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,property_calibrated,2,3,0,0.6622828056683959,0.0,1.0,0.0,1.0,1.0,0.7213865708835521,0.0,0.6622828056683959,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.22434095171987264,0.22434095171987264,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,targeted_probe,2,3,1,0.4949432080159181,0.22434095171987264,1.0,1.0,0.0,0.0,0.13979191349899214,0.0,0.2706022562960455,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,combined_repair,2,3,1,0.5635775411681224,0.22434095171987264,1.0,1.0,0.0,0.0,0.13979191349899214,0.0,0.33923658944824975,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,observable_repair,2,3,1,0.5915463771146654,0.22434095171987264,1.0,1.0,0.0,0.0,0.13979191349899214,0.0,0.36720542539479273,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,merge_split,random,2,3,1,0.7052621466892871,0.22434095171987264,1.0,1.0,0.0,0.0,0.13979191349899214,0.0,0.48092119496941443,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.0,0.0,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,merge_split,oracle,2,3,1,0.22434095171987264,0.22434095171987264,1.0,1.0,0.0,0.0,0.13979191349899214,0.0,0.0,0.8931458628810727,0.11217047585993632,0.22434095171987264,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,merge_split,raw,4,3,3,0.7848210941382137,0.5444993215529164,0.0,0.0,1.0,0.0,0.15117368620912283,0.0,0.2403217725852973,0.6083754944724608,0.7759415610608579,0.9289802020862459,0.3844808805333295,0.3844808805333295,0.0,deployable_no_leak,False,False,none,-1,0
